image,panel_id,x,y,z
DJI_20220410132816_0133_T_JPG.rf.2f9f7f0d0d8009926d6d7d13cd3e343d.jpg,4,-0.0772,0.0408,0.3529
DJI_20220410132816_0133_T_JPG.rf.2f9f7f0d0d8009926d6d7d13cd3e343d.jpg,5,0.0511,0.02,0.1686
DJI_20220410132816_0133_T_JPG.rf.2f9f7f0d0d8009926d6d7d13cd3e343d.jpg,6,-0.0896,0.1205,0.4039
DJI_20220410132816_0133_T_JPG.rf.2f9f7f0d0d8009926d6d7d13cd3e343d.jpg,7,0.1183,0.1183,0.3882
DJI_20220410132816_0133_T_JPG.rf.2f9f7f0d0d8009926d6d7d13cd3e343d.jpg,8,-0.1074,-0.1938,0.498
DJI_20220410132816_0133_T_JPG.rf.2f9f7f0d0d8009926d6d7d13cd3e343d.jpg,9,-0.048,-0.0566,0.2196
DJI_20220410132816_0133_T_JPG.rf.2f9f7f0d0d8009926d6d7d13cd3e343d.jpg,10,0.1069,-0.0883,0.349
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,1,-0.0392,-0.0271,0.1804
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,2,0.1231,-0.06,0.4039
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,3,-0.0553,0.0098,0.251
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,4,0.1082,0.0151,0.3569
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,5,-0.1021,0.1043,0.4667
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,6,0.1278,0.0957,0.4196
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,7,-0.1319,-0.2036,0.6118
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,8,0.1014,-0.1096,0.3294
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,9,-0.1347,0.228,0.6157
DJI_20220410132819_0134_T_JPG.rf.5ed80dca58f9adcc86bacb03b55ba96b.jpg,10,0.0906,0.1128,0.302
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,1,0.0698,-0.056,0.2314
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,2,-0.1201,-0.2063,0.5412
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,3,0.1652,-0.2061,0.5451
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,4,-0.1174,-0.0287,0.5255
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,5,0.1462,-0.0256,0.4824
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,6,-0.0706,0.0412,0.3137
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,7,0.1647,0.0729,0.549
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,8,-0.0955,0.1356,0.4275
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,9,0.1287,0.1375,0.4314
DJI_20220410132828_0137_T_JPG.rf.9009fd30531e97a0611c5d04cd51c9a5.jpg,10,-0.0539,-0.06,0.2431
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,1,-0.0471,-0.0494,0.2078
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,2,0.0541,-0.0417,0.1804
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,3,-0.1093,-0.1831,0.4824
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,4,0.1424,-0.1772,0.4745
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,5,-0.0494,-0.0106,0.2196
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,6,0.0632,-0.0093,0.2118
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,7,-0.0551,0.0342,0.2431
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,8,0.1106,0.053,0.3725
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,9,-0.0829,0.1156,0.3608
DJI_20220410132834_0139_T_JPG.rf.37889292064f8eb4f14ed4b94f7d6feb.jpg,10,0.1077,0.1197,0.3647
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,1,-0.0537,-0.0324,0.2353
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,2,0.1246,-0.0564,0.4196
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,3,-0.0993,0.0245,0.4353
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,4,0.1106,0.0212,0.3765
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,5,-0.0816,0.0855,0.3529
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,6,0.0714,0.0593,0.2431
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,7,-0.0329,-0.0469,0.1451
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,8,-0.1206,0.1988,0.5216
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,9,0.1691,0.2201,0.5725
DJI_20220410132837_0140_T_JPG.rf.cb214e7434bf63f1a79d67878bfe1a9f.jpg,10,0.1264,-0.1357,0.4235
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,1,-0.1011,-0.1004,0.4431
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,2,0.0567,-0.0429,0.1922
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,3,-0.1126,-0.1831,0.4902
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,4,0.1313,-0.1656,0.4471
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,5,-0.0892,-0.0164,0.3882
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,6,0.1181,-0.015,0.4
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,7,-0.0621,0.0392,0.2667
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,8,0.1014,0.0518,0.3451
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,9,-0.0858,0.1238,0.3686
DJI_20220410132840_0141_T_JPG.rf.365b9566dcd43c5f1759c7e93127f2df.jpg,10,0.118,0.1357,0.4039
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,1,-0.0855,-0.0507,0.3647
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,2,0.11,-0.0487,0.3804
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,3,-0.0496,0.0116,0.2118
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,4,0.1054,0.0205,0.3647
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,5,-0.0564,0.0576,0.2392
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,6,0.1274,0.1094,0.4431
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,7,-0.0411,-0.0574,0.1765
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,8,-0.0736,0.1181,0.3098
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,9,0.1592,0.214,0.5569
DJI_20220410132843_0142_T_JPG.rf.c90970bbede94f8e6ffe5974019c957c.jpg,10,0.049,-0.0535,0.1686
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,1,-0.0931,-0.0544,0.4
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,2,0.0474,-0.0211,0.1647
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,3,-0.1094,0.0248,0.4667
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,4,0.0755,0.0156,0.2627
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,5,0.1216,0.1042,0.4275
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,6,-0.0953,0.0985,0.4039
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,7,-0.0265,-0.0368,0.1137
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,8,-0.0689,0.1096,0.2863
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,9,0.1628,0.2201,0.5725
DJI_20220410132849_0144_T_JPG.rf.7b0152bdd68e904871a5c4164c0ed677.jpg,10,0.0499,-0.0545,0.1725
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,1,-0.0261,-0.0242,0.1098
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,2,0.053,-0.0395,0.1843
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,3,-0.0959,-0.1502,0.4039
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,4,0.1349,-0.1706,0.4667
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,5,-0.095,-0.0119,0.4
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,6,0.1054,-0.0108,0.3647
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,7,-0.0956,0.0625,0.4
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,8,0.1126,0.0625,0.3961
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,9,-0.0802,0.1135,0.3333
DJI_20220410132852_0145_T_JPG.rf.b704dae368fdc01fe5bc9e08167ff0b3.jpg,10,0.1253,0.1509,0.4431
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,1,-0.0396,-0.0208,0.1647
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,2,0.0909,-0.0392,0.3216
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,3,-0.0547,0.0142,0.2275
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,4,0.0843,0.02,0.298
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,5,-0.1064,0.1077,0.4392
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,6,0.0821,0.0735,0.2902
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,7,-0.1183,0.1869,0.4824
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,8,0.142,0.1945,0.502
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,9,-0.0338,-0.0441,0.1412
DJI_20220410132855_0146_T_JPG.rf.a69d29451bddc61cd5440f4e589cdf3c.jpg,10,0.0301,-0.0324,0.1059
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,1,-0.0918,-0.0835,0.3765
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,2,0.0993,-0.0758,0.349
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,3,-0.0449,-0.0683,0.1843
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,4,0.1245,-0.1592,0.4353
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,5,-0.0741,-0.0096,0.3059
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,6,0.1165,-0.0116,0.4118
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,7,-0.0837,0.0538,0.3412
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,8,0.0938,0.0531,0.3333
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,9,-0.1116,0.1557,0.4549
DJI_20220410132858_0147_T_JPG.rf.fb86c3dfd42cc36230f8fbc87222e5c3.jpg,10,0.1242,0.151,0.4392
DJI_20220410132904_0149_T_JPG.rf.4bf6b417a825404c8cb187fd84dc727f.jpg,1,-0.1003,-0.0905,0.4196
DJI_20220410132904_0149_T_JPG.rf.4bf6b417a825404c8cb187fd84dc727f.jpg,2,-0.0975,-0.1498,0.4078
DJI_20220410132904_0149_T_JPG.rf.4bf6b417a825404c8cb187fd84dc727f.jpg,3,-0.0712,-0.0092,0.2941
DJI_20220410132904_0149_T_JPG.rf.4bf6b417a825404c8cb187fd84dc727f.jpg,4,-0.0665,0.0433,0.2745
DJI_20220410132904_0149_T_JPG.rf.4bf6b417a825404c8cb187fd84dc727f.jpg,5,0.0336,0.0199,0.1216
DJI_20220410132904_0149_T_JPG.rf.4bf6b417a825404c8cb187fd84dc727f.jpg,6,-0.109,0.1509,0.4471
DJI_20220410132904_0149_T_JPG.rf.4bf6b417a825404c8cb187fd84dc727f.jpg,7,0.1232,0.1503,0.4431
DJI_20220410132908_0150_T_JPG.rf.42a08080988b98f38b00783e79c93622.jpg,1,-0.0185,-0.0084,0.0745
DJI_20220410132908_0150_T_JPG.rf.42a08080988b98f38b00783e79c93622.jpg,2,-0.0263,0.0083,0.1059
DJI_20220410132908_0150_T_JPG.rf.42a08080988b98f38b00783e79c93622.jpg,3,-0.0696,0.074,0.2784
DJI_20220410132908_0150_T_JPG.rf.42a08080988b98f38b00783e79c93622.jpg,4,-0.0349,-0.0421,0.1412
DJI_20220410132911_0151_T_JPG.rf.25d7b007c563ce12462d858f316349db.jpg,1,-0.0283,-0.0233,0.1137
DJI_20220410132911_0151_T_JPG.rf.25d7b007c563ce12462d858f316349db.jpg,2,-0.0935,-0.1365,0.3765
DJI_20220410132911_0151_T_JPG.rf.25d7b007c563ce12462d858f316349db.jpg,3,-0.0351,-0.0022,0.1412
DJI_20220410132911_0151_T_JPG.rf.25d7b007c563ce12462d858f316349db.jpg,4,-0.0444,0.0303,0.1765
DJI_20220410132911_0151_T_JPG.rf.25d7b007c563ce12462d858f316349db.jpg,5,-0.1115,0.1551,0.4431
DJI_20220410132914_0152_T_JPG.rf.dfbde7ee0343655b025aed0ea8418fd8.jpg,1,-0.0099,-0.0039,0.0392
DJI_20220410132914_0152_T_JPG.rf.dfbde7ee0343655b025aed0ea8418fd8.jpg,2,-0.0365,0.0129,0.1451
DJI_20220410132914_0152_T_JPG.rf.dfbde7ee0343655b025aed0ea8418fd8.jpg,3,-0.0754,0.082,0.298
DJI_20220410132914_0152_T_JPG.rf.dfbde7ee0343655b025aed0ea8418fd8.jpg,4,-0.0686,-0.0785,0.2745
DJI_20220410132917_0153_T_JPG.rf.8e28faac1c899c9468358c67aac029ca.jpg,1,-0.0089,-0.007,0.0353
DJI_20220410132917_0153_T_JPG.rf.8e28faac1c899c9468358c67aac029ca.jpg,2,-0.1029,-0.1486,0.4118
DJI_20220410132917_0153_T_JPG.rf.8e28faac1c899c9468358c67aac029ca.jpg,3,-0.0248,-0.0009,0.098
DJI_20220410132917_0153_T_JPG.rf.8e28faac1c899c9468358c67aac029ca.jpg,4,-0.0409,0.0286,0.1608
DJI_20220410132917_0153_T_JPG.rf.8e28faac1c899c9468358c67aac029ca.jpg,5,-0.1129,0.1565,0.4431
DJI_20220410132920_0154_T_JPG.rf.e6c6ae9700888245c2edec0402ad6fce.jpg,1,-0.024,-0.01,0.0941
DJI_20220410132920_0154_T_JPG.rf.e6c6ae9700888245c2edec0402ad6fce.jpg,2,-0.0894,0.0278,0.349
DJI_20220410132920_0154_T_JPG.rf.e6c6ae9700888245c2edec0402ad6fce.jpg,3,-0.0569,0.0608,0.2235
DJI_20220410132920_0154_T_JPG.rf.e6c6ae9700888245c2edec0402ad6fce.jpg,4,-0.0139,-0.0162,0.0549
DJI_20220410132922_0155_T_JPG.rf.8f13a4a7fafb19e234c0214c128c379b.jpg,1,-0.0725,-0.0242,0.2863
DJI_20220410132922_0155_T_JPG.rf.8f13a4a7fafb19e234c0214c128c379b.jpg,2,-0.0159,0.0067,0.0627
DJI_20220410132922_0155_T_JPG.rf.8f13a4a7fafb19e234c0214c128c379b.jpg,3,-0.0467,0.0547,0.1843
DJI_20220410132922_0155_T_JPG.rf.8f13a4a7fafb19e234c0214c128c379b.jpg,4,-0.0059,-0.0064,0.0235
DJI_20220410132944_0162_T_JPG.rf.94dc1431a6fee15170c77cf3eaef4723.jpg,1,-0.0255,-0.0476,0.1255
DJI_20220410132944_0162_T_JPG.rf.94dc1431a6fee15170c77cf3eaef4723.jpg,2,0.1535,-0.0369,0.5255
DJI_20220410132944_0162_T_JPG.rf.94dc1431a6fee15170c77cf3eaef4723.jpg,3,-0.0826,-0.0236,0.4196
DJI_20220410132944_0162_T_JPG.rf.94dc1431a6fee15170c77cf3eaef4723.jpg,4,0.0925,0.0373,0.3098
DJI_20220410132944_0162_T_JPG.rf.94dc1431a6fee15170c77cf3eaef4723.jpg,5,0.0808,0.0829,0.2706
DJI_20220410132944_0162_T_JPG.rf.94dc1431a6fee15170c77cf3eaef4723.jpg,6,0.0,-0.0,0.0
DJI_20220410132944_0162_T_JPG.rf.94dc1431a6fee15170c77cf3eaef4723.jpg,7,0.0295,-0.0263,0.102
DJI_20220410132944_0162_T_JPG.rf.94dc1431a6fee15170c77cf3eaef4723.jpg,8,-0.0253,-0.0316,0.1255
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,1,0.1198,-0.0669,0.4078
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,2,-0.0259,-0.019,0.1255
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,3,0.055,0.0043,0.1843
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,4,-0.0793,0.0132,0.3843
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,5,0.1661,-0.1972,0.5686
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,6,0.1041,0.0728,0.3451
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,7,-0.0372,0.0418,0.1843
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,8,-0.0644,-0.1036,0.3098
DJI_20220410132947_0163_T_JPG.rf.a8fb7f3b39b852a49e1c264af8663df6.jpg,9,0.1277,0.1555,0.4235
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,1,-0.0025,-0.0044,0.0118
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,2,0.0404,-0.0108,0.1412
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,3,-0.0706,-0.02,0.3373
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,4,0.0706,0.0282,0.2471
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,5,-0.038,0.0233,0.1843
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,6,0.0828,0.0868,0.2863
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,7,-0.0565,0.0896,0.2824
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,8,0.1486,-0.1379,0.5255
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,9,-0.0895,-0.1055,0.4275
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,1,0.0485,-0.0301,0.1765
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,2,-0.0491,-0.034,0.2196
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,3,0.0629,0.0042,0.2235
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,4,-0.0639,0.01,0.2902
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,5,0.1715,-0.2134,0.6235
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,6,0.1617,0.1173,0.5686
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,7,-0.0962,0.0983,0.4431
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,8,-0.1139,-0.1705,0.5098
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,9,0.1646,0.2067,0.5725
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,10,-0.0702,0.1205,0.3255
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,1,-0.0373,-0.0618,0.1647
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,2,0.1557,-0.0394,0.5725
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,3,-0.1071,-0.0266,0.4863
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,4,0.0998,0.0428,0.3608
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,5,-0.1031,0.0645,0.4745
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,6,0.0687,0.076,0.2471
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,7,-0.0533,0.0791,0.2471
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,8,0.0,-0.0,0.0
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,9,0.1265,-0.1221,0.4706
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,10,-0.1051,-0.1162,0.4706
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,1,0.1452,-0.0865,0.5373
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,2,-0.1062,-0.0725,0.4784
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,3,0.0536,0.0052,0.1961
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,4,-0.0455,0.0084,0.2078
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,5,0.1572,-0.1994,0.5882
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,6,0.0857,0.0668,0.3098
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,7,-0.0736,0.0773,0.3412
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,8,-0.1235,-0.1801,0.549
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,9,0.1503,0.1939,0.5373
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,10,-0.1108,0.1923,0.5216
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,1,-0.0459,-0.0481,0.2
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,2,-0.1433,-0.2328,0.6157
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,3,0.0746,-0.0189,0.2745
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,4,-0.0355,-0.0081,0.1569
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,5,0.0636,0.0278,0.2314
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,6,-0.0774,0.0469,0.349
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,7,0.0702,0.078,0.251
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,8,-0.0605,0.0896,0.2745
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,9,0.0629,-0.0915,0.2353
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,10,0.0263,-0.0253,0.098
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,1,0.0974,-0.0593,0.3647
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,2,-0.1251,-0.0797,0.5373
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,3,0.0965,0.0089,0.3569
